distance-to-solar-noon,temperature,wind-speed,sky-cover,humidity,average-wind-speed-(period),average-pressure-(period),power-generated,wind_dir_sin,wind_dir_cos
0.65727003,56,7.6,3,86,5.0,30.08,0,0.3420201433256689,-0.9396926207859083
0.390207715,56,7.6,3,86,8.0,30.11,196,0.3420201433256689,-0.9396926207859083
0.123145401,56,7.6,3,77,6.0,30.15,9942,0.3420201433256689,-0.9396926207859083
0.143916914,56,7.6,3,58,13.0,30.15,21062,0.3420201433256689,-0.9396926207859083
0.410979228,56,7.6,4,72,11.0,30.13,5755,0.3420201433256689,-0.9396926207859083
0.678041543,56,7.6,4,80,10.0,30.14,0,0.3420201433256689,-0.9396926207859083
0.945103858,56,7.6,4,80,9.0,30.15,0,0.3420201433256689,-0.9396926207859083
0.921597633,53,11.1,3,90,9.0,30.14,0,-0.984807753012208,-0.17364817766693033
0.655325444,53,11.1,4,96,11.0,30.15,0,-0.984807753012208,-0.17364817766693033
0.389053254,53,11.1,4,90,7.0,30.16,262,-0.984807753012208,-0.17364817766693033
0.122781065,53,11.1,3,80,9.0,30.22,8573,-0.984807753012208,-0.17364817766693033
0.143491124,53,11.1,3,75,14.0,30.21,28021,-0.984807753012208,-0.17364817766693033
0.409763314,53,11.1,2,67,22.0,30.18,14907,-0.984807753012208,-0.17364817766693033
0.676035503,53,11.1,2,74,13.0,30.21,112,-0.984807753012208,-0.17364817766693033
0.942307692,53,11.1,2,77,8.0,30.23,0,-0.984807753012208,-0.17364817766693033
0.91740413,52,5.2,0,74,6.0,30.23,0,-0.7660444431189781,0.6427876096865393
0.651917404,52,5.2,1,74,5.0,30.21,0,-0.7660444431189781,0.6427876096865393
0.386430678,52,5.2,3,74,5.0,30.23,1699,-0.7660444431189781,0.6427876096865393
0.120943953,52,5.2,2,66,8.0,30.21,20749,-0.7660444431189781,0.6427876096865393
0.144542773,52,5.2,3,64,6.0,30.17,29836,-0.7660444431189781,0.6427876096865393
0.410029499,52,5.2,3,62,0.0,30.14,11279,-0.7660444431189781,0.6427876096865393
0.675516224,52,5.2,3,67,0.0,30.1,66,-0.7660444431189781,0.6427876096865393
0.94100295,52,5.2,2,69,0.0,30.12,0,-0.7660444431189781,0.6427876096865393
0.913362702,55,3.1,3,77,6.0,30.11,0,1.0,6.123233995736766e-17
0.649045521,55,3.1,3,80,5.0,30.06,0,1.0,6.123233995736766e-17
0.384728341,55,3.1,3,71,0.0,30.04,659,1.0,6.123233995736766e-17
0.12041116,55,3.1,4,69,3.0,30.05,9928,1.0,6.123233995736766e-17
0.143906021,55,3.1,4,70,5.0,30.01,11983,1.0,6.123233995736766e-17
0.408223201,55,3.1,4,75,5.0,29.96,6459,1.0,6.123233995736766e-17
0.672540382,55,3.1,4,75,3.0,29.97,41,1.0,6.123233995736766e-17
0.936857562,55,3.1,4,83,0.0,29.97,0,1.0,6.123233995736766e-17
0.910688141,59,9.9,4,90,11.0,29.98,0,0.766044443118978,-0.6427876096865394
0.647144949,59,9.9,3,80,6.0,29.98,0,0.766044443118978,-0.6427876096865394
0.383601757,59,9.9,4,86,5.0,30.04,0,0.766044443118978,-0.6427876096865394
0.120058565,59,9.9,4,83,5.0,30.04,2396,0.766044443118978,-0.6427876096865394
0.143484627,59,9.9,4,87,16.0,29.97,2687,0.766044443118978,-0.6427876096865394
0.407027818,59,9.9,4,90,23.0,29.87,608,0.766044443118978,-0.6427876096865394
0.67057101,59,9.9,4,90,3.0,29.92,0,0.766044443118978,-0.6427876096865394
0.934114202,59,9.9,4,78,25.0,29.93,0,0.766044443118978,-0.6427876096865394
0.906705539,57,20.8,3,87,20.0,29.94,0,1.2246467991473532e-16,-1.0
0.644314869,57,20.8,3,87,17.0,29.91,0,1.2246467991473532e-16,-1.0
0.381924198,57,20.8,4,93,17.0,29.91,21,1.2246467991473532e-16,-1.0
0.119533528,57,20.8,4,90,11.0,29.91,532,1.2246467991473532e-16,-1.0
0.142857143,57,20.8,4,86,22.0,29.9,3748,1.2246467991473532e-16,-1.0
0.405247813,57,20.8,2,67,33.0,29.89,10489,1.2246467991473532e-16,-1.0
0.667638484,57,20.8,4,75,26.0,29.89,0,1.2246467991473532e-16,-1.0
0.930029155,57,20.8,3,67,22.0,29.94,0,1.2246467991473532e-16,-1.0
0.904069767,54,17.3,3,75,20.0,29.94,0,-0.17364817766693047,-0.984807753012208
0.64244186,54,17.3,3,75,18.0,29.91,0,-0.17364817766693047,-0.984807753012208
0.380813953,54,17.3,3,75,24.0,29.9,0,-0.17364817766693047,-0.984807753012208
0.119186047,54,17.3,3,90,11.0,29.95,2933,-0.17364817766693047,-0.984807753012208
0.14244186,54,17.3,3,83,17.0,29.91,15361,-0.17364817766693047,-0.984807753012208
0.404069767,54,17.3,3,55,24.0,29.86,4139,-0.17364817766693047,-0.984807753012208
0.665697674,54,17.3,3,64,20.0,29.85,0,-0.17364817766693047,-0.984807753012208
0.927325581,54,17.3,3,89,9.0,29.88,0,-0.17364817766693047,-0.984807753012208
0.9,50,7.9,3,74,8.0,29.89,0,0.17364817766693028,-0.984807753012208
0.639130435,50,7.9,2,83,5.0,29.91,0,0.17364817766693028,-0.984807753012208
0.37826087,50,7.9,3,80,6.0,29.96,1291,0.17364817766693028,-0.984807753012208
0.117391304,50,7.9,3,77,5.0,30.03,16983,0.17364817766693028,-0.984807753012208
0.143478261,50,7.9,3,57,13.0,30.03,25415,0.17364817766693028,-0.984807753012208
0.404347826,50,7.9,3,55,11.0,30.03,12898,0.17364817766693028,-0.984807753012208
0.665217391,50,7.9,3,71,9.0,30.05,134,0.17364817766693028,-0.984807753012208
0.926086957,50,7.9,2,71,10.0,30.07,0,0.17364817766693028,-0.984807753012208
0.896103896,52,7.3,4,83,5.0,30.1,0,-0.984807753012208,-0.17364817766693033
0.636363636,52,7.3,4,96,10.0,30.11,0,-0.984807753012208,-0.17364817766693033
0.376623377,52,7.3,3,77,6.0,30.14,1190,-0.984807753012208,-0.17364817766693033
0.116883117,52,7.3,3,80,3.0,30.18,16816,-0.984807753012208,-0.17364817766693033
0.142857143,52,7.3,3,69,5.0,30.16,27173,-0.984807753012208,-0.17364817766693033
0.402597403,52,7.3,3,62,10.0,30.13,15652,-0.984807753012208,-0.17364817766693033
0.662337662,52,7.3,3,72,10.0,30.13,86,-0.984807753012208,-0.17364817766693033
0.922077922,52,7.3,2,77,7.0,30.14,0,-0.984807753012208,-0.17364817766693033
0.89352518,52,12.6,3,77,14.0,30.14,0,-1.0,-1.8369701987210297e-16
0.634532374,52,12.6,2,71,9.0,30.14,0,-1.0,-1.8369701987210297e-16
0.375539568,52,12.6,4,80,3.0,30.14,467,-1.0,-1.8369701987210297e-16
0.116546763,52,12.6,3,67,14.0,30.15,21939,-1.0,-1.8369701987210297e-16
0.142446043,52,12.6,3,64,17.0,30.13,16806,-1.0,-1.8369701987210297e-16
0.401438849,52,12.6,3,64,18.0,30.1,14635,-1.0,-1.8369701987210297e-16
0.660431655,52,12.6,2,77,15.0,30.11,335,-1.0,-1.8369701987210297e-16
0.91942446,52,12.6,1,80,11.0,30.11,0,-1.0,-1.8369701987210297e-16
0.889684814,52,6.3,1,86,6.0,30.1,0,-1.0,-1.8369701987210297e-16
0.631805158,52,6.3,1,93,0.0,30.08,0,-1.0,-1.8369701987210297e-16
0.373925501,52,6.3,1,93,0.0,30.11,1364,-1.0,-1.8369701987210297e-16
0.116045845,52,6.3,1,80,6.0,30.15,19736,-1.0,-1.8369701987210297e-16
0.141833811,52,6.3,1,75,3.0,30.12,30769,-1.0,-1.8369701987210297e-16
0.399713467,52,6.3,2,67,14.0,30.07,15836,-1.0,-1.8369701987210297e-16
0.657593123,52,6.3,1,77,13.0,30.07,228,-1.0,-1.8369701987210297e-16
0.915472779,52,6.3,0,80,8.0,30.07,0,-1.0,-1.8369701987210297e-16
0.971428571,52,13.4,3,83,6.0,30.07,0,-0.9396926207859084,-0.34202014332566855
0.714285714,52,13.4,4,83,3.0,30.03,0,-0.9396926207859084,-0.34202014332566855
0.457142857,52,13.4,4,77,9.0,30.03,331,-0.9396926207859084,-0.34202014332566855
0.2,52,13.4,2,72,5.0,30.03,14201,-0.9396926207859084,-0.34202014332566855
0.057142857,52,13.4,1,59,17.0,30.01,31911,-0.9396926207859084,-0.34202014332566855
0.314285714,52,13.4,1,64,22.0,29.97,16173,-0.9396926207859084,-0.34202014332566855
0.571428571,52,13.4,1,71,10.0,29.96,230,-0.9396926207859084,-0.34202014332566855
0.828571429,52,13.4,1,61,24.0,29.98,0,-0.9396926207859084,-0.34202014332566855
0.967283073,49,13.2,1,58,18.0,30.01,0,-0.9848077530122081,0.17364817766692997
0.711237553,49,13.2,0,65,10.0,30.04,0,-0.9848077530122081,0.17364817766692997
0.455192034,49,13.2,1,53,14.0,30.07,2292,-0.9848077530122081,0.17364817766692997
0.199146515,49,13.2,1,48,11.0,30.12,25550,-0.9848077530122081,0.17364817766692997
0.056899004,49,13.2,1,45,15.0,30.12,32890,-0.9848077530122081,0.17364817766692997
0.312944523,49,13.2,1,50,18.0,30.11,17309,-0.9848077530122081,0.17364817766692997
0.568990043,49,13.2,0,63,16.0,30.13,244,-0.9848077530122081,0.17364817766692997
0.825035562,49,13.2,0,68,8.0,30.16,0,-0.9848077530122081,0.17364817766692997
0.964539007,48,6.3,0,65,5.0,30.17,0,-0.984807753012208,-0.17364817766693033
0.709219858,48,6.3,0,79,3.0,30.16,0,-0.984807753012208,-0.17364817766693033
0.453900709,48,6.3,0,77,6.0,30.18,2552,-0.984807753012208,-0.17364817766693033
0.19858156,48,6.3,1,71,3.0,30.2,24464,-0.984807753012208,-0.17364817766693033
0.056737589,48,6.3,1,45,3.0,30.14,32187,-0.984807753012208,-0.17364817766693033
0.312056738,48,6.3,1,53,17.0,30.08,16680,-0.984807753012208,-0.17364817766693033
0.567375887,48,6.3,1,61,17.0,30.07,160,-0.984807753012208,-0.17364817766693033
0.822695035,48,6.3,3,71,6.0,30.09,0,-0.984807753012208,-0.17364817766693033
0.961810467,50,5.9,3,73,0.0,30.07,0,-1.0,-1.8369701987210297e-16
0.707213579,50,5.9,1,73,3.0,30.04,0,-1.0,-1.8369701987210297e-16
0.45261669,50,5.9,1,79,0.0,30.05,2089,-1.0,-1.8369701987210297e-16
0.198019802,50,5.9,1,74,5.0,30.07,24003,-1.0,-1.8369701987210297e-16
0.056577086,50,5.9,1,41,0.0,30.03,31376,-1.0,-1.8369701987210297e-16
0.311173975,50,5.9,2,57,14.0,30.0,16173,-1.0,-1.8369701987210297e-16
0.565770863,50,5.9,0,69,16.0,30.02,247,-1.0,-1.8369701987210297e-16
0.820367751,50,5.9,0,77,7.0,30.06,0,-1.0,-1.8369701987210297e-16
0.957686883,51,9.5,1,86,6.0,30.07,0,-1.0,-1.8369701987210297e-16
0.703808181,51,9.5,1,86,0.0,30.07,0,-1.0,-1.8369701987210297e-16
0.449929478,51,9.5,1,89,5.0,30.1,1452,-1.0,-1.8369701987210297e-16
0.196050776,51,9.5,1,77,5.0,30.13,22968,-1.0,-1.8369701987210297e-16
0.057827927,51,9.5,1,62,14.0,30.1,31733,-1.0,-1.8369701987210297e-16
0.311706629,51,9.5,1,72,20.0,30.1,16613,-1.0,-1.8369701987210297e-16
0.565585331,51,9.5,1,83,17.0,30.1,264,-1.0,-1.8369701987210297e-16
0.819464034,51,9.5,1,86,13.0,30.15,0,-1.0,-1.8369701987210297e-16
0.953651685,52,11.5,1,89,10.0,30.15,0,-0.984807753012208,-0.17364817766693033
0.700842697,52,11.5,4,89,7.0,30.15,0,-0.984807753012208,-0.17364817766693033
0.448033708,52,11.5,4,83,0.0,30.16,738,-0.984807753012208,-0.17364817766693033
0.195224719,52,11.5,2,77,5.0,30.18,22241,-0.984807753012208,-0.17364817766693033
0.05758427,52,11.5,1,72,14.0,30.12,31880,-0.984807753012208,-0.17364817766693033
0.310393258,52,11.5,1,72,24.0,30.09,16760,-0.984807753012208,-0.17364817766693033
0.563202247,52,11.5,2,83,14.0,30.07,277,-0.984807753012208,-0.17364817766693033
0.816011236,52,11.5,4,77,13.0,30.1,0,-0.984807753012208,-0.17364817766693033
0.950980392,51,12.9,4,77,15.0,30.08,0,-0.984807753012208,-0.17364817766693033
0.698879552,51,12.9,4,71,11.0,30.06,0,-0.984807753012208,-0.17364817766693033
0.446778711,51,12.9,4,66,9.0,30.05,1260,-0.984807753012208,-0.17364817766693033
0.194677871,51,12.9,4,66,17.0,30.08,13083,-0.984807753012208,-0.17364817766693033
0.057422969,51,12.9,4,64,17.0,30.05,16045,-0.984807753012208,-0.17364817766693033
0.30952381,51,12.9,4,64,16.0,30.03,10900,-0.984807753012208,-0.17364817766693033
0.56162465,51,12.9,4,74,13.0,30.04,229,-0.984807753012208,-0.17364817766693033
0.81372549,51,12.9,3,77,10.0,30.05,0,-0.984807753012208,-0.17364817766693033
0.947001395,55,8.2,4,77,8.0,30.05,0,0.17364817766693028,-0.984807753012208
0.69595537,55,8.2,4,93,5.0,30.04,0,0.17364817766693028,-0.984807753012208
0.444909344,55,8.2,4,96,7.0,30.08,234,0.17364817766693028,-0.984807753012208
0.193863319,55,8.2,4,90,6.0,30.12,4700,0.17364817766693028,-0.984807753012208
0.057182706,55,8.2,4,78,10.0,30.12,8957,0.17364817766693028,-0.984807753012208
0.308228731,55,8.2,4,75,13.0,30.11,4361,0.17364817766693028,-0.984807753012208
0.559274756,55,8.2,3,80,8.0,30.13,12,0.17364817766693028,-0.984807753012208
0.810320781,55,8.2,3,83,7.0,30.17,0,0.17364817766693028,-0.984807753012208
0.942976356,59,8.6,4,90,13.0,30.17,0,-0.17364817766693047,-0.984807753012208
0.692628651,59,8.6,4,96,9.0,30.18,0,-0.17364817766693047,-0.984807753012208
0.442280946,59,8.6,4,96,7.0,30.22,324,-0.17364817766693047,-0.984807753012208
0.191933241,59,8.6,4,87,11.0,30.26,6543,-0.17364817766693047,-0.984807753012208
0.058414465,59,8.6,3,72,10.0,30.26,15051,-0.17364817766693047,-0.984807753012208
0.30876217,59,8.6,3,70,16.0,30.25,12293,-0.17364817766693047,-0.984807753012208
0.559109875,59,8.6,3,87,8.0,30.26,30,-0.17364817766693047,-0.984807753012208
0.80945758,59,8.6,4,93,6.0,30.29,0,-0.17364817766693047,-0.984807753012208
0.939058172,58,9.0,2,93,6.0,30.28,0,-1.0,-1.8369701987210297e-16
0.689750693,58,9.0,4,96,5.0,30.28,0,-1.0,-1.8369701987210297e-16
0.440443213,58,9.0,4,90,0.0,30.3,388,-1.0,-1.8369701987210297e-16
0.191135734,58,9.0,3,75,6.0,30.31,15785,-1.0,-1.8369701987210297e-16
0.058171745,58,9.0,3,72,5.0,30.28,27142,-1.0,-1.8369701987210297e-16
0.307479224,58,9.0,2,78,15.0,30.24,15649,-1.0,-1.8369701987210297e-16
0.556786704,58,9.0,3,86,22.0,30.24,290,-1.0,-1.8369701987210297e-16
0.806094183,58,9.0,2,90,14.0,30.24,0,-1.0,-1.8369701987210297e-16
0.936464088,58,8.0,2,93,10.0,30.23,0,-0.9848077530122081,0.17364817766692997
0.687845304,58,8.0,2,93,6.0,30.22,0,-0.9848077530122081,0.17364817766692997
0.439226519,58,8.0,4,90,0.0,30.22,3180,-0.9848077530122081,0.17364817766692997
0.190607735,58,8.0,3,83,0.0,30.22,23463,-0.9848077530122081,0.17364817766692997
0.05801105,58,8.0,3,75,5.0,30.16,27536,-0.9848077530122081,0.17364817766692997
0.306629834,58,8.0,3,61,17.0,30.1,13687,-0.9848077530122081,0.17364817766692997
0.555248619,58,8.0,3,72,17.0,30.07,384,-0.9848077530122081,0.17364817766692997
0.803867403,58,8.0,2,77,8.0,30.05,0,-0.9848077530122081,0.17364817766692997
0.931224209,59,12.4,3,80,3.0,30.04,0,-1.0,-1.8369701987210297e-16
0.683631362,59,12.4,3,86,8.0,30.02,0,-1.0,-1.8369701987210297e-16
0.436038514,59,12.4,1,86,13.0,30.03,3324,-1.0,-1.8369701987210297e-16
0.188445667,59,12.4,2,78,3.0,30.03,24644,-1.0,-1.8369701987210297e-16
0.05914718,59,12.4,2,67,20.0,29.99,31762,-1.0,-1.8369701987210297e-16
0.306740028,59,12.4,2,70,24.0,29.97,16724,-1.0,-1.8369701987210297e-16
0.554332875,59,12.4,1,77,17.0,29.95,330,-1.0,-1.8369701987210297e-16
0.801925722,59,12.4,2,86,16.0,29.96,0,-1.0,-1.8369701987210297e-16
0.92866941,54,15.6,1,90,14.0,29.95,0,-0.984807753012208,-0.17364817766693033
0.68175583,54,15.6,4,93,18.0,29.95,0,-0.984807753012208,-0.17364817766693033
0.43484225,54,15.6,4,96,14.0,29.96,549,-0.984807753012208,-0.17364817766693033
0.187928669,54,15.6,3,83,10.0,29.97,21293,-0.984807753012208,-0.17364817766693033
0.058984911,54,15.6,1,75,20.0,29.94,32324,-0.984807753012208,-0.17364817766693033
0.305898491,54,15.6,3,83,24.0,29.91,16800,-0.984807753012208,-0.17364817766693033
0.552812071,54,15.6,2,83,14.0,29.9,423,-0.984807753012208,-0.17364817766693033
0.799725652,54,15.6,2,86,11.0,29.91,0,-0.984807753012208,-0.17364817766693033
0.924863388,52,10.9,4,83,14.0,29.93,0,-0.5000000000000001,-0.8660254037844386
0.678961749,52,10.9,4,86,16.0,29.92,0,-0.5000000000000001,-0.8660254037844386
0.433060109,52,10.9,3,77,7.0,29.95,892,-0.5000000000000001,-0.8660254037844386
0.18715847,52,10.9,3,69,10.0,29.97,5981,-0.5000000000000001,-0.8660254037844386
0.058743169,52,10.9,4,77,13.0,29.97,8283,-0.5000000000000001,-0.8660254037844386
0.304644809,52,10.9,4,78,17.0,29.95,6459,-0.5000000000000001,-0.8660254037844386
0.550546448,52,10.9,4,80,10.0,29.93,189,-0.5000000000000001,-0.8660254037844386
0.796448087,52,10.9,3,74,0.0,29.94,0,-0.5000000000000001,-0.8660254037844386
0.920980926,49,22.1,4,86,10.0,29.95,0,-0.9848077530122081,0.17364817766692997
0.675749319,49,22.1,4,77,20.0,30.0,0,-0.9848077530122081,0.17364817766692997
0.430517711,49,22.1,3,66,26.0,30.08,1569,-0.9848077530122081,0.17364817766692997
0.185286104,49,22.1,2,59,29.0,30.18,20733,-0.9848077530122081,0.17364817766692997
0.059945504,49,22.1,2,54,26.0,30.21,20678,-0.9848077530122081,0.17364817766692997
0.305177112,49,22.1,1,55,26.0,30.22,16864,-0.9848077530122081,0.17364817766692997
0.550408719,49,22.1,1,61,26.0,30.26,390,-0.9848077530122081,0.17364817766692997
0.795640327,49,22.1,1,63,16.0,30.31,0,-0.9848077530122081,0.17364817766692997
0.917232022,49,13.5,0,65,5.0,30.34,0,-0.9848077530122081,0.17364817766692997
0.672998643,49,13.5,0,70,5.0,30.33,0,-0.9848077530122081,0.17364817766692997
0.428765265,49,13.5,1,63,7.0,30.36,3732,-0.9848077530122081,0.17364817766692997
0.184531886,49,13.5,0,43,18.0,30.38,27378,-0.9848077530122081,0.17364817766692997
0.059701493,49,13.5,0,43,16.0,30.35,33387,-0.9848077530122081,0.17364817766692997
0.303934871,49,13.5,1,57,28.0,30.3,17470,-0.9848077530122081,0.17364817766692997
0.54816825,49,13.5,1,64,16.0,30.26,426,-0.9848077530122081,0.17364817766692997
0.792401628,49,13.5,0,74,14.0,30.28,0,-0.9848077530122081,0.17364817766692997
0.914749662,52,10.7,1,77,8.0,30.27,0,-0.984807753012208,-0.17364817766693033
0.671177267,52,10.7,0,83,0.0,30.25,0,-0.984807753012208,-0.17364817766693033
0.427604871,52,10.7,1,80,3.0,30.27,3507,-0.984807753012208,-0.17364817766693033
0.184032476,52,10.7,0,67,6.0,30.29,25440,-0.984807753012208,-0.17364817766693033
0.059539919,52,10.7,1,60,17.0,30.23,32254,-0.984807753012208,-0.17364817766693033
0.303112314,52,10.7,1,67,21.0,30.19,17103,-0.984807753012208,-0.17364817766693033
0.546684709,52,10.7,2,80,22.0,30.17,445,-0.984807753012208,-0.17364817766693033
0.790257104,52,10.7,2,86,11.0,30.18,0,-0.984807753012208,-0.17364817766693033
0.911051213,55,16.1,2,90,7.0,30.17,0,-0.984807753012208,-0.17364817766693033
0.668463612,55,16.1,1,89,3.0,30.15,0,-0.984807753012208,-0.17364817766693033
0.425876011,55,16.1,1,86,5.0,30.16,3621,-0.984807753012208,-0.17364817766693033
0.18328841,55,16.1,2,67,11.0,30.17,24151,-0.984807753012208,-0.17364817766693033
0.059299191,55,16.1,2,60,20.0,30.13,27094,-0.984807753012208,-0.17364817766693033
0.301886792,55,16.1,3,62,24.0,30.1,14349,-0.984807753012208,-0.17364817766693033
0.544474394,55,16.1,2,83,31.0,30.07,350,-0.984807753012208,-0.17364817766693033
0.787061995,55,16.1,2,86,25.0,30.1,0,-0.984807753012208,-0.17364817766693033
0.908479139,57,15.7,3,90,17.0,30.08,0,-0.984807753012208,-0.17364817766693033
0.666218035,57,15.7,2,90,10.0,30.05,0,-0.984807753012208,-0.17364817766693033
0.423956931,57,15.7,1,86,11.0,30.05,4074,-0.984807753012208,-0.17364817766693033
0.181695828,57,15.7,1,72,7.0,30.05,26663,-0.984807753012208,-0.17364817766693033
0.060565276,57,15.7,1,60,17.0,30.02,31714,-0.984807753012208,-0.17364817766693033
0.30282638,57,15.7,2,70,24.0,29.98,16656,-0.984807753012208,-0.17364817766693033
0.545087483,57,15.7,2,77,22.0,29.97,573,-0.984807753012208,-0.17364817766693033
0.787348587,57,15.7,0,83,20.0,29.99,0,-0.984807753012208,-0.17364817766693033
0.904825737,62,9.9,0,86,11.0,29.98,0,-1.0,-1.8369701987210297e-16
0.663538874,62,9.9,0,83,13.0,29.98,0,-1.0,-1.8369701987210297e-16
0.422252011,62,9.9,1,83,6.0,30.01,4440,-1.0,-1.8369701987210297e-16
0.180965147,62,9.9,1,65,0.0,30.03,25704,-1.0,-1.8369701987210297e-16
0.060321716,62,9.9,1,41,14.0,30.01,31885,-1.0,-1.8369701987210297e-16
0.301608579,62,9.9,1,52,18.0,29.98,17252,-1.0,-1.8369701987210297e-16
0.542895442,62,9.9,1,72,13.0,29.99,404,-1.0,-1.8369701987210297e-16
0.784182306,62,9.9,0,80,9.0,30.0,0,-1.0,-1.8369701987210297e-16
0.902406417,59,12.1,0,80,3.0,29.99,0,-1.0,-1.8369701987210297e-16
0.661764706,59,12.1,0,83,3.0,29.97,0,-1.0,-1.8369701987210297e-16
0.421122995,59,12.1,0,83,5.0,30.0,4023,-1.0,-1.8369701987210297e-16
0.180481283,59,12.1,0,78,6.0,30.0,25824,-1.0,-1.8369701987210297e-16
0.060160428,59,12.1,1,55,11.0,29.94,32377,-1.0,-1.8369701987210297e-16
0.300802139,59,12.1,3,67,20.0,29.91,17421,-1.0,-1.8369701987210297e-16
0.54144385,59,12.1,2,72,21.0,29.89,514,-1.0,-1.8369701987210297e-16
0.782085561,59,12.1,2,83,20.0,29.94,0,-1.0,-1.8369701987210297e-16
0.89747004,54,19.6,1,86,21.0,29.92,0,-1.0,-1.8369701987210297e-16
0.657789614,54,19.6,4,93,23.0,29.9,0,-1.0,-1.8369701987210297e-16
0.418109188,54,19.6,1,77,18.0,29.94,4374,-1.0,-1.8369701987210297e-16
0.178428762,54,19.6,1,53,9.0,29.97,27279,-1.0,-1.8369701987210297e-16
0.061251664,54,19.6,1,46,22.0,29.97,33390,-1.0,-1.8369701987210297e-16
0.300932091,54,19.6,0,51,26.0,29.94,18105,-1.0,-1.8369701987210297e-16
0.540612517,54,19.6,0,69,23.0,29.95,516,-1.0,-1.8369701987210297e-16
0.780292943,54,19.6,0,42,13.0,30.01,0,-1.0,-1.8369701987210297e-16
0.895086321,57,15.4,0,42,28.0,30.01,0,-0.7660444431189781,0.6427876096865393
0.656042497,57,15.4,0,42,24.0,30.03,0,-0.7660444431189781,0.6427876096865393
0.416998672,57,15.4,1,40,16.0,30.08,4463,-0.7660444431189781,0.6427876096865393
0.177954847,57,15.4,1,36,13.0,30.11,27647,-0.7660444431189781,0.6427876096865393
0.061088977,57,15.4,0,24,3.0,30.08,33045,-0.7660444431189781,0.6427876096865393
0.300132802,57,15.4,1,51,23.0,30.05,17848,-0.7660444431189781,0.6427876096865393
0.539176627,57,15.4,1,64,18.0,30.06,519,-0.7660444431189781,0.6427876096865393
0.778220452,57,15.4,0,71,9.0,30.1,0,-0.7660444431189781,0.6427876096865393
0.891534392,57,12.6,0,77,6.0,30.11,0,-0.984807753012208,-0.17364817766693033
0.653439153,57,12.6,0,74,5.0,30.09,0,-0.984807753012208,-0.17364817766693033
0.415343915,57,12.6,1,86,3.0,30.11,4386,-0.984807753012208,-0.17364817766693033
0.177248677,57,12.6,1,72,3.0,30.12,25419,-0.984807753012208,-0.17364817766693033
0.060846561,57,12.6,3,45,16.0,30.07,31423,-0.984807753012208,-0.17364817766693033
0.298941799,57,12.6,2,52,25.0,30.02,17640,-0.984807753012208,-0.17364817766693033
0.537037037,57,12.6,2,62,31.0,29.97,716,-0.984807753012208,-0.17364817766693033
0.775132275,57,12.6,2,83,26.0,30.0,0,-0.984807753012208,-0.17364817766693033
0.887862797,56,19.3,2,77,26.0,29.98,0,-0.984807753012208,-0.17364817766693033
0.650395778,56,19.3,0,77,16.0,29.99,0,-0.984807753012208,-0.17364817766693033
0.41292876,56,19.3,2,77,14.0,30.01,4488,-0.984807753012208,-0.17364817766693033
0.175461741,56,19.3,1,54,10.0,30.02,26755,-0.984807753012208,-0.17364817766693033
0.062005277,56,19.3,0,52,25.0,30.0,32471,-0.984807753012208,-0.17364817766693033
0.299472296,56,19.3,0,60,26.0,29.95,17465,-0.984807753012208,-0.17364817766693033
0.536939314,56,19.3,2,80,25.0,29.93,523,-0.984807753012208,-0.17364817766693033
0.774406332,56,19.3,2,86,20.0,29.97,0,-0.984807753012208,-0.17364817766693033
0.884362681,54,25.1,4,93,28.0,29.97,0,-0.984807753012208,-0.17364817766693033
0.6478318,54,25.1,3,86,8.0,29.94,0,-0.984807753012208,-0.17364817766693033
0.41130092,54,25.1,2,89,17.0,29.96,4764,-0.984807753012208,-0.17364817766693033
0.174770039,54,25.1,1,75,24.0,29.98,27354,-0.984807753012208,-0.17364817766693033
0.061760841,54,25.1,3,75,32.0,29.96,33463,-0.984807753012208,-0.17364817766693033
0.298291721,54,25.1,2,64,38.0,29.89,18575,-0.984807753012208,-0.17364817766693033
0.534822602,54,25.1,2,74,25.0,29.91,568,-0.984807753012208,-0.17364817766693033
0.771353482,54,25.1,2,80,28.0,29.94,0,-0.984807753012208,-0.17364817766693033
0.882044561,51,18.0,1,83,22.0,29.94,0,-1.0,-1.8369701987210297e-16
0.646133683,51,18.0,2,77,17.0,29.94,0,-1.0,-1.8369701987210297e-16
0.410222805,51,18.0,1,71,13.0,30.0,4944,-1.0,-1.8369701987210297e-16
0.174311927,51,18.0,0,55,20.0,30.0,28147,-1.0,-1.8369701987210297e-16
0.061598952,51,18.0,0,51,26.0,29.98,34212,-1.0,-1.8369701987210297e-16
0.29750983,51,18.0,1,51,28.0,29.94,18643,-1.0,-1.8369701987210297e-16
0.533420708,51,18.0,0,69,18.0,29.95,561,-1.0,-1.8369701987210297e-16
0.769331586,51,18.0,0,71,14.0,30.0,0,-1.0,-1.8369701987210297e-16
0.878590078,53,6.0,0,80,6.0,30.0,0,-1.0,-1.8369701987210297e-16
0.643603133,53,6.0,0,83,6.0,30.02,0,-1.0,-1.8369701987210297e-16
0.408616188,53,6.0,0,77,0.0,30.04,5397,-1.0,-1.8369701987210297e-16
0.173629243,53,6.0,0,37,3.0,30.07,27967,-1.0,-1.8369701987210297e-16
0.061357702,53,6.0,1,38,0.0,30.06,33706,-1.0,-1.8369701987210297e-16
0.296344648,53,6.0,2,32,17.0,30.02,18351,-1.0,-1.8369701987210297e-16
